transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T3988,U129,2024-02-23,Expense,fod,655.0,Bank Transfer,Hyderabad,ATM withdrawal
T5319,U037,2023-10-03,Income,,61598.0,Cash,Chennai,Medicine
T3862,U042,2022-10-16,Income,Investment,44066.0,Cash,Kolkata,Grocery shopping
T5165,U126,2024-12-12,Income,Other,224611.0,UPI,Delhi,Movie tickets
T4714,U112,2024-05-30,Expense,Rent,46284.0,UPI,Ahmedabad,
T4195,U097,2024-02-01,Income,Bonus,174110.0,Card,Lucknow,Gym membership
T11757,U068,2024-09-21,Expense,Food,2044.0,banktransfer,Pune,Online course
T10285,U040,2024-01-29,Expense,savings,5277.0,UPI,Kolkata,
T8961,U043,2021-05-19,Expense,traval,1115.0,Card,Bangalore,Internet bill
T0428,U006,2021-09-10,Expense,Food,2017.0,Bank Transfer,Bangalore,Medicine
T9117,U119,2021-05-28,Expense,education,2053.0,bank transfr,che,Gym membership
T9348,U007,2022-01-29,Expense,Entertainment,8839.0,Cash,Chennai,
T3503,U017,2022-01-15,Expense,entrtnmnt,9635.0,Cash,Lucknow,Gym membership
T11648,U132,2022-04-13,Income,Salary,56581.0,bank transfr,Mumbai,test
T0481,U108,2023-07-17,Expense,Utilities,392.0,Bank Transfer,Pune,Uber ride
T0341,U063,,Expense,savings,6027.0,Bank Transfer,Lucknow,Monthly rent payment
T2248,U048,2024-10-12,Expense,Rent,26916.0,Cash,Kolkata,Petrol
T3455,U150,2022-09-27,Expense,Food,994.0,,Kolkata,test
T12178,U072,2022-02-02,Income,Salary,63125.0,Cash,Chennai,misc
T4186,U002,2022-11-11,Expense,Food,175.0,Bank Transfer,che,xyz123
T9132,U067,2022-10-08,Income,Freelance,24394.0,UPI,Delhi,Monthly rent payment
T2400,U126,2021-10-14,Income,Investment,67910.0,Cash,Delhi,Gym membership
T8437,U143,2024-07-20,Expense,edu,9531.0,UPI,Lucknow,Gym membership
T8881,U090,2022-05-11,Expense,utilties,7838.0,UPI,Bangalore,Electricity bill
T10071,U043,2021-09-26,Expense,fod,2511.0,Card,Chennai,Online course
T13867,U026,2023-11-09,Expense,saving,7734.0,Cash,,Internet bill
T13196,U061,2024-06-16,Expense,Rent,1461.0,UPI,jai,Coffee
T5099,U008,2024-12-10,Expense,edu,2398.0,Bank Transfer,Chennai,Grocery shopping
T1027,U011,2024-03-21,Income,Freelance,33170.0,Card,Kolkata,Restaurant dinner
T2238,U023,2023-09-24,Expense,Travel,7858.0,,Kolkata,Grocery shopping
T12671,U139,2024-10-30,Expense,Food,3913.0,Card,Hyderabad,Shopping
T4155,U042,2022-09-12,Expense,Travel,5279.0,Cash,Jaipur,Lunch
T8170,U148,2021-08-02,Expense,savings,4694.0,UPI,Ahmedabad,Monthly rent payment
T11558,U012,2024-08-20,Expense,Food,2060.0,UPI,Hyderabad,Fixed deposit
T11219,U135,2021-12-11,Expense,rentt,32436.0,Card,,
T13688,U003,2024-01-12,Expense,Food,7717.0,,Lucknow,ATM withdrawal
T13289,U072,2022-12-23,Expense,Food,3021.0,Bank Transfer,Ahmedabad,xyz123
T6767,U099,2024-03-08,Expense,fod,1574.0,Card,Delhi,ATM withdrawal
T0721,U005,2022-02-13,Expense,Rent,5599.0,banktransfer,Bangalore,
T3212,U143,2021-02-15,Expense,Entertainment,4374.0,Bank Transfer,Hyderabad,...
T8580,U118,2024-10-01,Expense,Travel,552.0,Card,Delhi,Medicine
T11720,U080,2024-02-03,Expense,utilties,1686.0,,Chennai,asdfgh
T8316,U116,2021-05-22,Income,Investment,30473.0,Bank Transfer,Delhi,Shopping
T2817,U104,2024-07-13,Expense,Utilities,3325.0,UPI,Kolkata,
T9620,U088,,Expense,rentt,46991.0,UPI,Lucknow,Lunch
T1400,U066,2023-11-25,Expense,Travel,5535.0,Card,Jaipur,Train ticket
T2220,U092,2022-02-06,Expense,rentt,33228.0,UPI,jai,Electricity bill
T9269,U093,2021-03-29,Expense,Rent,999999.0,Bank Transfer,Bangalore,misc
T6710,U008,2023-12-11,Income,Freelance,44802.0,Card,Lucknow,Uber ride
T7206,U142,2023-03-01,Expense,Rent,9188.0,Card,Ahmedabad,Medicine
T7386,U054,2021-09-08,Expense,educaton,8716.0,Bank Transfer,Pune,Books
T0019,U011,2021-03-23,Expense,education,9273.0,Card,Bangalore,!!!
T13011,U031,2023-06-28,Expense,Rent,39845.0,Cash,Delhi,Restaurant dinner
T5686,U139,2021-02-25,Income,Salary,18231.0,UPI,Delhi,Train ticket
T13942,U125,2022-05-06,Expense,Food,9636.0,Cash,Mumbai,Grocery shopping
T10500,U042,2024-03-30,Expense,education,7121.0,Cash,Chennai,Fixed deposit
T1516,U076,2023-09-23,Expense,health,5447.0,UPI,Mumbai,Shopping
T4498,U109,2024-10-26,Expense,Other,2163.0,Card,Chennai,Uber ride
T5945,U039,2022-02-13,Expense,rentt,19467.0,banktransfer,Bangalore,Gym membership
T4812,U066,2022-08-09,Expense,helth,1336.0,Cash,Ahmedabad,
T4854,U111,2024-05-16,Expense,Travel,7761.0,Cash,Bangalore,Coffee
T5368,U033,2024-12-03,Expense,,9556.0,banktransfer,Lucknow,!!!
T8845,U040,2024-02-03,Expense,utilties,8138.0,Bank Transfer,Pune,Fixed deposit
T7231,U038,2023-11-22,Income,,13959.0,Cash,Chennai,ATM withdrawal
T2058,U121,2022-11-17,Expense,savings,3084.0,Cash,jai,Train ticket
T7330,U147,2023-12-21,Expense,Food,7874.0,Bank Transfer,Pune,EMI payment
T8770,U028,2024-01-23,Expense,utilties,7174.0,UPI,Bangalore,Medicine
T13194,U017,2022-09-20,Expense,traval,5391.0,,Jaipur,test
T8201,U104,2023-12-07,Expense,utilties,4771.0,bank transfr,Pune,Medicine
T11881,U089,2023-06-22,Expense,Entertainment,9430.0,banktransfer,Lucknow,
T12496,U018,2023-09-28,Expense,Food,5045.0,Cash,che,Gym membership
T6321,U138,2021-11-01,Expense,Rent,29287.0,Card,Delhi,Internet bill
T9997,U105,2022-06-23,Expense,Travel,9991.0,Bank Transfer,,Grocery shopping
T6756,U091,2023-09-11,Expense,educaton,3891.0,Cash,Hyderabad,misc
T3533,U130,2024-02-28,Expense,rentt,37865.0,UPI,Bangalore,test
T11620,U149,2022-05-29,Expense,Other,4955.0,Card,Chennai,Movie tickets
T1544,U083,2021-05-29,Expense,Rent,9757.0,Bank Transfer,Hyderabad,
T5786,U149,2023-07-10,Income,Salary,43818.0,Bank Transfer,Delhi,
T4990,U093,2022-02-15,Expense,traval,3607.0,Card,Ahmedabad,Medicine
T5113,U094,2024-05-16,Expense,health,1150.0,Bank Transfer,Pune,Online course
T0591,U021,2023-11-01,Expense,Other,999999.0,Bank Transfer,Mumbai,...
T7367,U063,2024-04-28,Expense,Food,1453.0,Card,Lucknow,Train ticket
T7885,U040,2021-02-24,Income,Salary,69923.0,Bank Transfer,Hyderabad,!!!
T8892,U063,2022-10-08,Expense,Food,9369.0,bank transfr,Hyderabad,Grocery shopping
T1799,U086,2022-05-31,Expense,Food,2186.0,Bank Transfer,Chennai,Train ticket
T13397,U132,2023-04-05,Expense,Entertainment,2642.0,Cash,Delhi,...
T4918,U130,2022-01-05,Expense,rentt,20656.0,Card,Kolkata,
T13238,U059,2023-01-30,Income,Investment,10347.0,Cash,Bangalore,Monthly rent payment
T9845,U086,2022-08-31,Expense,Travel,388.0,Card,Mumbai,Shopping
T3845,U117,2022-05-09,Expense,Food,3756.0,Bank Transfer,Jaipur,Grocery shopping
T9152,U068,2023-07-25,Expense,Other,4153.0,UPI,Delhi,...
T5889,U061,2024-08-19,Income,Bonus,36129.0,UPI,Kolkata,Books
T1409,U060,2021-01-08,Expense,Travel,384.0,bank transfr,Delhi,Coffee
T13399,U119,2022-07-14,Expense,Entertainment,3700.0,Card,Ahmedabad,Doctor consultation
T7644,U076,2022-04-26,Expense,Food,3901.0,bank transfr,Lucknow,Monthly rent payment
T0997,U087,2023-12-23,Expense,Rent,3507.0,UPI,Delhi,xyz123
T10044,U062,2022-09-06,Income,Salary,63348.0,Card,Kolkata,Petrol
T0328,U095,2024-12-12,Income,Investment,45361.0,Card,Hyderabad,Electricity bill
T1479,U045,2021-08-20,Expense,Food,236.0,Cash,,Online course
T6902,U016,2023-12-14,Expense,Rent,6168.0,,Mumbai,Lunch
T2648,U033,2021-03-26,Expense,Rent,6798.0,Cash,Bangalore,Shopping
T12733,U057,2021-06-04,Expense,Food,4051.0,Card,Bangalore,Grocery shopping
T11044,U145,2024-09-30,Expense,saving,7998.0,UPI,Lucknow,EMI payment
T4115,U053,2023-09-10,Expense,Food,1255.0,bank transfr,Bangalore,Movie tickets
T12420,U044,2022-09-28,Expense,utilties,6725.0,Cash,Chennai,...
T3532,U121,,Expense,health,6113.0,Card,Delhi,Shopping
T9183,U137,2021-01-04,Expense,Food,2799.0,Cash,Hyderabad,Shopping
T7634,U033,2022-01-13,Expense,Utilities,4958.0,Bank Transfer,Pune,
T5344,U122,2022-01-21,Expense,Food,1099.0,Bank Transfer,Lucknow,Books
T13242,U031,2022-11-13,Expense,educaton,5642.0,Card,Bangalore,Gym membership
T4096,U047,2024-03-25,Expense,rnt,1020.0,Cash,Bangalore,
T0987,U049,2024-05-20,Expense,Food,3738.0,Bank Transfer,Mumbai,
T7842,U087,2023-12-07,Expense,rnt,3192.0,Cash,Kolkata,
T6844,U012,2023-05-21,Expense,health,7691.0,UPI,Jaipur,
T4457,U139,2023-08-12,Expense,traval,9222.0,Card,che,xyz123
T5843,U124,2021-05-26,Expense,Entertainment,4241.0,Cash,Hyderabad,Grocery shopping
T8397,U144,2023-12-17,Expense,Food,1180.0,banktransfer,Kolkata,Medicine
T1364,U048,2021-02-17,Expense,Rent,36056.0,UPI,Mumbai,
T6632,U009,2023-10-05,Expense,rentt,6358.0,Card,Bangalore,Uber ride
T2424,U069,2022-08-15,Expense,Rent,5345.0,Bank Transfer,Chennai,EMI payment
T9900,U048,2021-04-30,Expense,Travel,702.0,Bank Transfer,Lucknow,Petrol
T0903,U102,2023-12-20,Expense,Entertainment,7292.0,UPI,Pune,Movie tickets
T3847,U134,2022-11-10,Expense,Utilities,941.0,Cash,Kolkata,Fixed deposit
T13825,U127,2024-11-17,Expense,Food,6574.0,UPI,Delhi,Petrol
T3164,U023,2024-11-26,Expense,Travel,409.0,UPI,Pune,ATM withdrawal
T5542,U018,2021-10-14,Expense,Travel,0.0,banktransfer,jai,Restaurant dinner
T5327,U072,2023-12-14,Expense,Food,3903.0,Cash,Delhi,Grocery shopping
T8454,U087,2021-05-24,Expense,traval,9694.0,Cash,jai,misc
T12124,U037,2024-08-09,Expense,Entertainment,9013.0,UPI,Bangalore,
T4591,U091,2022-05-09,Expense,utilties,1980.0,Cash,Jaipur,Lunch
T12097,U132,2021-04-09,Expense,Utilities,7818.0,UPI,Jaipur,Internet bill
T6007,U138,2022-03-04,Expense,savings,6682.0,Cash,mum,Movie tickets
T4407,U143,2022-07-29,Expense,education,6714.0,Bank Transfer,Hyderabad,
T5887,U060,2021-08-23,Expense,Travel,8859.0,Cash,Kolkata,Internet bill
T6734,U110,2024-03-06,Expense,Travel,1098.0,,Pune,
T9475,U092,2023-06-11,Income,Freelance,35719.0,UPI,Pune,Fixed deposit
T4511,U107,2022-06-07,Expense,Travel,6170.0,Card,Bangalore,
T12067,U046,2023-09-23,Expense,Food,2318.0,banktransfer,Mumbai,Gym membership
T9561,U117,2022-11-03,Expense,traval,6354.0,Bank Transfer,Lucknow,
T9929,U102,2023-03-15,Expense,utlities,8158.0,Card,Ahmedabad,ATM withdrawal
T5732,U038,2021-08-16,Expense,Food,1702.0,UPI,Pune,Medicine
T9603,U145,2023-06-28,Expense,Rent,6760.0,Bank Transfer,Kolkata,Uber ride
T2106,U010,2023-04-21,Expense,educaton,8201.0,UPI,jai,Shopping
T0824,U007,2021-04-03,Expense,Entertainment,3219.0,UPI,Lucknow,Monthly rent payment
T8434,U061,,Expense,Food,4327.0,bank transfr,Pune,Fixed deposit
T9341,U059,2022-10-15,Expense,helth,8122.0,banktransfer,,
T5459,U067,2021-08-28,Expense,health,1008.0,UPI,Jaipur,Medicine
T3551,U025,2023-09-23,Expense,traval,1372.0,Card,Mumbai,Train ticket
T10339,U081,2022-05-05,Income,Freelance,46281.0,UPI,Hyderabad,EMI payment
T8081,U100,2021-12-14,Expense,Utilities,6566.0,bank transfr,Mumbai,
T5647,U082,2023-10-05,Expense,helth,984.0,Card,Bangalore,Online course
T4580,U149,2023-07-11,Expense,Travel,1259.0,Card,Pune,Monthly rent payment
T2200,U089,,Expense,fod,2072.0,Cash,Kolkata,Movie tickets
T8724,U074,2024-09-24,Income,Bonus,46784.0,Cash,,Shopping
T0924,U133,2023-09-13,Income,Salary,56971.0,Cash,Pune,Coffee
T13214,U004,2023-09-09,Expense,educaton,9349.0,Bank Transfer,,Coffee
T6638,U084,2023-02-08,Expense,Travel,1868.0,Cash,Bangalore,Grocery shopping
T9811,U048,2024-06-01,Expense,Rent,2774.0,bank transfr,Pune,Internet bill
T1789,U038,2022-05-31,Income,Salary,30722.0,Card,Jaipur,...
T1978,U035,2024-02-01,Expense,traval,2481.0,bank transfr,Jaipur,xyz123
T1222,U121,2021-11-01,Expense,Utilities,8855.0,UPI,Delhi,asdfgh
T11885,U128,2024-04-21,Expense,Food,2043.0,Cash,Bangalore,Gym membership
T4257,U104,2024-06-26,Expense,Rent,6574.0,Cash,Lucknow,Coffee
T13042,U008,2022-07-28,Expense,Food,2392.0,bank transfr,Jaipur,Gym membership
T1288,U071,2024-12-23,Expense,health,6626.0,Bank Transfer,Lucknow,Monthly rent payment
T12635,U026,2024-07-22,Expense,Food,3054.0,Cash,Pune,test
T3008,U055,2022-07-30,Income,Freelance,37631.0,Card,mum,Fixed deposit
T6709,U067,2023-12-21,Expense,rentt,38973.0,UPI,Delhi,Fixed deposit
T4064,U127,2023-11-04,Expense,Food,3980.0,UPI,Pune,Petrol
T9245,U041,2021-05-24,Expense,educaton,8729.0,UPI,Lucknow,Train ticket
T6899,U106,2022-10-30,Expense,entrtnmnt,7773.0,Cash,Lucknow,Petrol
T4836,U123,2023-12-17,Expense,Food,2611.0,Cash,Pune,Gym membership
T12202,U037,2022-02-11,Expense,Rent,34418.0,UPI,Chennai,Books
T4056,U143,2021-08-24,Expense,Other,4883.0,Card,Chennai,Shopping
T0449,U128,2021-07-28,Expense,Entertainment,1652.0,Card,Hyderabad,
T13189,U021,2021-03-17,Expense,saving,8006.0,Cash,,xyz123
T4959,U150,2022-10-06,Expense,Rent,6829.0,Cash,jai,misc
T8420,U136,2021-03-06,Expense,Utilities,4713.0,Cash,Bangalore,Doctor consultation
T10250,U057,2024-12-20,Income,Salary,14297.0,bank transfr,Mumbai,Electricity bill
T4214,U036,2021-12-13,Expense,Food,2087.0,Card,Bangalore,!!!
T12332,U054,2023-04-30,Income,Other,11168.0,Bank Transfer,Mumbai,Shopping
T0949,U144,2023-06-04,Expense,Food,5997.0,Card,Bangalore,!!!
T2428,U029,2023-12-16,Expense,Entertainment,8195.0,Cash,Hyderabad,misc
T5449,U035,2023-04-19,Expense,Food,4677.0,Card,Jaipur,EMI payment
T0494,U034,2022-07-15,Income,Bonus,59853.0,Card,Ahmedabad,Electricity bill
T11981,U128,2022-04-26,Expense,Entertainment,464.0,UPI,Chennai,
T11887,U009,2023-04-15,Expense,Rent,48330.0,UPI,Lucknow,xyz123
T5579,U030,2023-06-06,Expense,helth,8757.0,Bank Transfer,Ahmedabad,asdfgh
T11783,U121,2022-01-07,Expense,traval,5855.0,Cash,Kolkata,Doctor consultation
T12587,U133,2024-02-10,Expense,saving,3444.0,Card,Ahmedabad,Monthly rent payment
T9551,U010,,Expense,Entertainment,7010.0,Cash,che,test
T3025,U146,2022-12-19,Expense,Rent,14582.0,UPI,Delhi,Internet bill
T7626,U147,,Income,Bonus,14412.0,Cash,Hyderabad,Lunch
T12272,U136,2023-04-15,Income,Salary,18733.0,Card,Ahmedabad,!!!
T5026,U009,2024-07-16,Expense,Food,3702.0,UPI,Mumbai,
T13932,U147,2023-11-21,Expense,educaton,6062.0,Bank Transfer,Lucknow,!!!
T7669,U082,2023-04-08,Expense,Food,9155.0,Cash,Mumbai,EMI payment
T1165,U017,2023-04-04,Expense,Utilities,4949.0,Cash,Jaipur,
T5963,U081,2022-03-21,Expense,Utilities,5066.0,banktransfer,Lucknow,
T10275,U119,2022-03-06,Expense,Food,6432.0,Card,Chennai,
T4226,U070,2021-04-23,Expense,Travel,1945.0,bank transfr,Mumbai,
T12985,U022,2023-02-18,Expense,Entertainment,7288.0,Card,Delhi,Medicine
T3001,U099,2024-07-14,Expense,education,4942.0,UPI,Bangalore,Monthly rent payment
T7356,U059,2022-03-03,Expense,Food,1443.0,Card,Kolkata,Shopping
T7058,U036,2021-09-14,Income,Salary,66905.0,Card,mum,test
T3582,U058,2023-11-10,Expense,Food,1731.0,banktransfer,Pune,asdfgh
T12681,U061,2024-07-24,Expense,Entertainment,4462.0,Bank Transfer,Ahmedabad,Medicine
T3707,U107,2021-02-20,Expense,health,4343.0,Card,Bangalore,Train ticket
T2950,U135,2021-04-11,Expense,Food,842.0,UPI,Bangalore,Monthly rent payment
T3609,U095,2023-07-22,Expense,Food,1969.0,Cash,Kolkata,Gym membership
T10866,U095,2024-05-05,Expense,Food,2811.0,Cash,Lucknow,Online course
T5999,U045,2024-10-21,Expense,rnt,1223.0,Card,Hyderabad,Gym membership
T3159,U119,2023-01-25,Expense,rentt,9301.0,Cash,Ahmedabad,Coffee
T5007,U080,2023-02-28,Income,Other,19382.0,Bank Transfer,Ahmedabad,Doctor consultation
T0060,U038,2024-12-01,Expense,Food,2984.0,Card,,Restaurant dinner
T11837,U126,2023-01-28,Expense,fod,9399.0,Card,Jaipur,ATM withdrawal
T1520,U024,2021-05-23,Expense,rentt,-1000.0,Card,Delhi,asdfgh
T1448,U110,2022-07-05,Expense,fod,845.0,Card,Chennai,Gym membership
T8400,U082,2022-10-07,Expense,Utilities,8421.0,Bank Transfer,Ahmedabad,Uber ride
T0358,U097,2022-10-23,Expense,Rent,8337.0,UPI,Chennai,
T12179,U042,2023-04-13,Expense,Travel,5205.0,banktransfer,Pune,Shopping
T2843,U097,2022-02-18,Expense,Utilities,4206.0,banktransfer,Mumbai,xyz123
T9460,U014,2024-08-30,Expense,Food,1690.0,UPI,Lucknow,
T7743,U090,2022-05-24,Income,,37280.0,UPI,Kolkata,Uber ride
T3030,U083,2024-01-21,Expense,Travel,744.0,Bank Transfer,Chennai,xyz123
T11211,U068,2023-12-24,Expense,educaton,4103.0,banktransfer,Pune,Movie tickets
T1121,U096,2023-10-17,Expense,savings,847.0,Card,,ATM withdrawal
T11298,U086,2021-11-11,Expense,rentt,49400.0,Card,che,ATM withdrawal
T8808,U073,2023-07-18,Expense,Travel,5271.0,Card,Hyderabad,xyz123
T7009,U004,2022-05-04,Expense,Travel,4005.0,Cash,Jaipur,Fixed deposit
T5062,U114,2024-08-10,Expense,educaton,9352.0,bank transfr,Chennai,Doctor consultation
T7426,U115,2023-07-15,Income,Freelance,61209.0,,Chennai,
T1835,U041,2023-07-19,Income,Salary,12429.0,Card,,Online course
T1617,U010,2021-05-24,Expense,Entertainment,2583.0,banktransfer,,Doctor consultation
T13174,U064,2021-11-21,Expense,Entertainment,6829.0,Card,Lucknow,Coffee
T11208,U006,2021-06-11,Expense,Travel,9647.0,UPI,Pune,Gym membership
T1324,U047,2021-06-30,Expense,fod,-1000.0,Cash,Lucknow,Restaurant dinner
T13156,U047,2022-04-24,Expense,Travel,7482.0,Card,Pune,Internet bill
T10465,U085,2022-06-30,Expense,utlities,9698.0,Cash,Hyderabad,Doctor consultation
T0273,U137,2022-12-02,Expense,savings,8773.0,Cash,Hyderabad,EMI payment
T1069,U103,2023-06-20,Expense,Utilities,4119.0,Cash,Pune,Online course
T2552,U019,2022-09-27,Income,Other,50800.0,UPI,Kolkata,Monthly rent payment
T12833,U059,2023-09-16,Expense,rnt,1790.0,Bank Transfer,mum,Shopping
T9201,U019,2022-09-19,Expense,Food,788.0,Cash,Pune,Online course
T3185,U132,2024-04-28,Expense,Travel,2771.0,UPI,Lucknow,
T4506,U113,2021-02-07,Income,Bonus,222939.0,Bank Transfer,Delhi,Gym membership
T10707,U150,2024-12-02,Income,Salary,76239.0,Card,Mumbai,Internet bill
T11015,U138,2021-08-02,Expense,Food,5375.0,UPI,Bangalore,Movie tickets
T6233,U026,2021-12-01,Expense,traval,4953.0,UPI,Mumbai,ATM withdrawal
T11312,U018,2022-12-05,Expense,Utilities,4494.0,Bank Transfer,Jaipur,
T5179,U050,2021-03-27,Expense,fod,619.0,Card,Bangalore,Lunch
T8773,U004,2023-09-24,Expense,traval,5649.0,banktransfer,Jaipur,
T12753,U059,2023-06-23,Expense,Travel,845.0,UPI,Ahmedabad,Restaurant dinner
T8713,U041,2024-12-01,Income,Salary,37665.0,UPI,Bangalore,Lunch
T11096,U064,2024-08-18,Income,Investment,77578.0,Cash,Bangalore,
T7666,U009,2024-11-27,Expense,Travel,7815.0,UPI,,
T3826,U111,2024-03-27,Expense,Food,2158.0,Card,Delhi,test
T6281,U027,2024-08-07,Expense,Food,3765.0,Bank Transfer,Mumbai,Internet bill
T2649,U023,2022-12-27,Expense,rnt,4039.0,UPI,Kolkata,EMI payment
T3645,U085,2023-07-10,Expense,Utilities,4218.0,Card,Bangalore,xyz123
T13724,U096,2022-08-28,Expense,Rent,1009.0,UPI,Kolkata,asdfgh
T4315,U049,2022-04-16,Expense,Food,2220.0,Bank Transfer,Mumbai,Train ticket
T4131,U032,2023-02-07,Expense,Food,1969.0,Card,Jaipur,Movie tickets
T0599,U010,2022-06-23,Expense,Rent,3050.0,banktransfer,Pune,
T6679,U006,2022-07-29,Income,Freelance,50581.0,UPI,,Internet bill
T3446,U036,2022-11-19,Income,Salary,65464.0,UPI,Kolkata,Uber ride
T4680,U003,2022-03-10,Expense,Food,3207.0,Bank Transfer,Delhi,Grocery shopping
T3972,U027,2022-01-05,Expense,education,8479.0,UPI,Jaipur,Uber ride
T11462,U147,2024-04-13,Expense,Food,861.0,UPI,Hyderabad,Shopping
T11490,U127,2024-01-08,Income,Other,34452.0,Card,Pune,Internet bill
T2973,U052,2023-07-24,Expense,rnt,9804.0,Cash,Bangalore,Medicine
T12274,U016,2024-08-01,Expense,Food,6666.0,Card,Jaipur,misc
T3587,U089,2023-05-29,Expense,Utilities,8355.0,bank transfr,Delhi,asdfgh
T9205,U111,2021-02-24,Expense,Travel,9644.0,UPI,Hyderabad,Gym membership
T2439,U129,2022-02-04,Expense,Rent,1690.0,Card,Pune,Online course
T9679,U028,2023-05-20,Expense,Utilities,9727.0,UPI,Lucknow,Restaurant dinner
T13096,U110,2023-03-15,Expense,Food,4753.0,Cash,Delhi,Monthly rent payment
T11952,U052,2021-02-08,Expense,Food,5025.0,bank transfr,Kolkata,
T1629,U060,2021-07-03,Expense,Food,2628.0,banktransfer,,Grocery shopping
T11073,U129,2022-07-25,Expense,Travel,1611.0,Cash,Pune,
T0496,U065,2023-01-15,Expense,education,6020.0,Card,Pune,Online course
T3419,U081,2023-12-14,Expense,Utilities,3123.0,Bank Transfer,Chennai,Monthly rent payment
T7640,U092,,Income,Bonus,16944.0,Card,Bangalore,test
T10148,U078,2023-10-08,Expense,Entertainment,1317.0,UPI,Pune,Medicine
T0881,U069,2023-02-16,Expense,Food,4235.0,Bank Transfer,Delhi,test
T4819,U041,2024-01-03,Expense,education,2966.0,banktransfer,,Lunch
T11108,U114,2022-07-03,Expense,education,2265.0,UPI,Delhi,Petrol
T6885,U100,2021-07-03,Expense,utlities,1346.0,banktransfer,Mumbai,Petrol
T5946,U096,2022-01-20,Expense,Rent,-500.0,Cash,Chennai,Gym membership
T13677,U014,2023-05-16,Expense,Travel,702.0,Card,Hyderabad,Petrol
T1203,U082,2023-08-16,Expense,rentt,10239.0,banktransfer,Kolkata,test
T2284,U125,2021-07-09,Expense,Entertainment,999999.0,UPI,Kolkata,xyz123
T0932,U081,2024-10-12,Expense,Travel,4258.0,Bank Transfer,Bangalore,Books
T12819,U002,2023-04-21,Expense,entrtnmnt,4253.0,Card,Hyderabad,Books
T1137,U026,2022-06-01,Expense,Food,6666.0,Bank Transfer,Jaipur,test
T4052,U066,2021-11-11,Expense,Travel,4882.0,Cash,Lucknow,asdfgh
T6325,U076,2023-03-12,Expense,Food,4597.0,,Lucknow,Restaurant dinner
T12879,U124,2023-11-12,Income,Freelance,65471.0,UPI,,Books
T9995,U025,2024-04-20,Income,Bonus,28581.0,bank transfr,,Online course
T2126,U087,2022-03-05,Expense,education,8214.0,Card,Kolkata,
T2433,U090,2024-02-12,Expense,utilties,7287.0,UPI,Bangalore,EMI payment
T1875,U062,2023-05-13,Expense,Food,6868.0,Cash,Pune,Medicine
T9425,U046,2021-04-11,Expense,fod,-1000.0,Bank Transfer,Bangalore,Medicine
T2991,U087,2022-02-22,Expense,Travel,7173.0,Bank Transfer,Hyderabad,Shopping
T0651,U038,2021-02-23,Expense,Rent,2693.0,UPI,Bangalore,Shopping
T2464,U079,,Expense,Entertainment,8468.0,bank transfr,che,
T7770,U118,2022-09-28,Expense,health,7900.0,Card,Ahmedabad,Petrol
T4293,U056,2024-03-27,Income,Bonus,75757.0,Cash,che,
T0163,U098,2021-12-20,Income,Other,749253.0,banktransfer,Ahmedabad,Electricity bill
T11855,U094,2021-08-19,Expense,educaton,5531.0,Cash,Chennai,asdfgh
T1122,U095,2023-05-16,Expense,Rent,6790.0,Cash,Kolkata,
T4911,U041,2023-11-22,Expense,Food,4827.0,Card,Ahmedabad,
T2532,U002,2022-11-30,Expense,Travel,5094.0,Cash,Bangalore,Grocery shopping
T4480,U079,2024-01-25,Expense,rentt,36568.0,Cash,Pune,misc
T12486,U068,2024-11-13,Expense,Travel,5316.0,UPI,Delhi,Restaurant dinner
T5973,U072,2021-06-07,Expense,rentt,41358.0,Card,Jaipur,EMI payment
T1677,U092,2021-01-12,Expense,Entertainment,196.0,Cash,Kolkata,Coffee
T1491,U057,2024-12-05,Expense,Other,1060.0,Card,Delhi,
T10357,U030,2021-11-09,Expense,entrtnmnt,6159.0,UPI,Delhi,asdfgh
T12436,U101,2024-09-17,Expense,health,6954.0,Cash,Bangalore,Restaurant dinner
T5733,U026,2024-09-10,Expense,Rent,761.0,Bank Transfer,Kolkata,...
T5311,U090,2024-11-12,Expense,Rent,740.0,banktransfer,Pune,...
